"","ï..Country","Wave..number.","Wave..month.year.","Topic.covered.by.question","Question","Question.Row.number","Row.item.label","Answer.option.label","Base.description..Who.saw.the.question..","Base.size..How.many.saw.this.question..","Value","Data.type.represented.by..value."
"29134","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",700,NA,"Frequency"
"29135","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",700,170,"Frequency"
"29136","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",700,99,"Frequency"
"29137","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",700,122,"Frequency"
"29138","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",700,46,"Frequency"
"29139","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",700,121,"Frequency"
"29140","AU",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",700,172,"Frequency"
"29723","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",357,263,"Frequency"
"29724","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",357,93,"Frequency"
"29725","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",357,61,"Frequency"
"29726","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",357,208,"Frequency"
"29727","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",357,182,"Frequency"
"29728","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",357,24,"Frequency"
"29729","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",357,88,"Frequency"
"29730","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",357,NA,"Frequency"
"29731","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",357,71,"Frequency"
"29732","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",357,67,"Frequency"
"29733","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",357,59,"Frequency"
"29734","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",357,37,"Frequency"
"29735","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",357,70,"Frequency"
"29736","AU",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",357,98,"Frequency"
"30319","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",499,385,"Frequency"
"30320","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",499,135,"Frequency"
"30321","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",499,80,"Frequency"
"30322","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",499,294,"Frequency"
"30323","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",499,269,"Frequency"
"30324","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",499,26,"Frequency"
"30325","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",499,100,"Frequency"
"30326","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",499,NA,"Frequency"
"30327","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",499,105,"Frequency"
"30328","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",499,73,"Frequency"
"30329","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",499,70,"Frequency"
"30330","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",499,41,"Frequency"
"30331","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",499,95,"Frequency"
"30332","AU",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",499,118,"Frequency"
"30915","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",376,292,"Frequency"
"30916","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",376,101,"Frequency"
"30917","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",376,51,"Frequency"
"30918","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",376,225,"Frequency"
"30919","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",376,198,"Frequency"
"30920","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",376,31,"Frequency"
"30921","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",376,92,"Frequency"
"30922","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",376,NA,"Frequency"
"30923","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",376,75,"Frequency"
"30924","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",376,55,"Frequency"
"30925","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",376,55,"Frequency"
"30926","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",376,33,"Frequency"
"30927","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",376,78,"Frequency"
"30928","AU",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",376,86,"Frequency"
"31511","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",NA,NA,"Frequency"
"31512","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",NA,NA,"Frequency"
"31513","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",NA,NA,"Frequency"
"31514","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",NA,NA,"Frequency"
"31515","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",NA,NA,"Frequency"
"31516","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",NA,NA,"Frequency"
"31517","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",NA,NA,"Frequency"
"31518","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",NA,NA,"Frequency"
"31519","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",NA,NA,"Frequency"
"31520","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",NA,NA,"Frequency"
"31521","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",NA,NA,"Frequency"
"31522","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",NA,NA,"Frequency"
"31523","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",NA,NA,"Frequency"
"31524","AU",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",NA,NA,"Frequency"
"32107","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",418,346,"Frequency"
"32108","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",418,107,"Frequency"
"32109","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",418,65,"Frequency"
"32110","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",418,265,"Frequency"
"32111","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",418,229,"Frequency"
"32112","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",418,26,"Frequency"
"32113","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",418,88,"Frequency"
"32114","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",418,NA,"Frequency"
"32115","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",418,97,"Frequency"
"32116","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",418,54,"Frequency"
"32117","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",418,65,"Frequency"
"32118","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",418,43,"Frequency"
"32119","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",418,79,"Frequency"
"32120","AU",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",418,137,"Frequency"
