"","ï..Country","Wave..number.","Wave..month.year.","Topic.covered.by.question","Question","Question.Row.number","Row.item.label","Answer.option.label","Base.description..Who.saw.the.question..","Base.size..How.many.saw.this.question..","Value","Data.type.represented.by..value."
"624538","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",792,NA,"Frequency"
"624539","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",792,152,"Frequency"
"624540","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",792,126,"Frequency"
"624541","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",792,119,"Frequency"
"624542","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",792,60,"Frequency"
"624543","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",792,138,"Frequency"
"624544","UK",22,"Nov17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",792,251,"Frequency"
"625127","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",379,305,"Frequency"
"625128","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",379,72,"Frequency"
"625129","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",379,60,"Frequency"
"625130","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",379,226,"Frequency"
"625131","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",379,184,"Frequency"
"625132","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",379,15,"Frequency"
"625133","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",379,64,"Frequency"
"625134","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",379,NA,"Frequency"
"625135","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",379,73,"Frequency"
"625136","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",379,53,"Frequency"
"625137","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",379,62,"Frequency"
"625138","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",379,29,"Frequency"
"625139","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",379,70,"Frequency"
"625140","UK",23,"Dec17","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",379,109,"Frequency"
"625723","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",537,422,"Frequency"
"625724","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",537,102,"Frequency"
"625725","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",537,71,"Frequency"
"625726","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",537,315,"Frequency"
"625727","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",537,273,"Frequency"
"625728","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",537,33,"Frequency"
"625729","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",537,86,"Frequency"
"625730","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",537,NA,"Frequency"
"625731","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",537,82,"Frequency"
"625732","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",537,71,"Frequency"
"625733","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",537,81,"Frequency"
"625734","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",537,41,"Frequency"
"625735","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",537,86,"Frequency"
"625736","UK",24,"Jan18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",537,146,"Frequency"
"626319","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",281,214,"Frequency"
"626320","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",281,62,"Frequency"
"626321","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",281,40,"Frequency"
"626322","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",281,158,"Frequency"
"626323","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",281,132,"Frequency"
"626324","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",281,15,"Frequency"
"626325","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",281,45,"Frequency"
"626326","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",281,NA,"Frequency"
"626327","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",281,42,"Frequency"
"626328","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",281,38,"Frequency"
"626329","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",281,48,"Frequency"
"626330","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",281,28,"Frequency"
"626331","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",281,42,"Frequency"
"626332","UK",25,"Feb18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",281,66,"Frequency"
"626915","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",NA,NA,"Frequency"
"626916","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",NA,NA,"Frequency"
"626917","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",NA,NA,"Frequency"
"626918","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",NA,NA,"Frequency"
"626919","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",NA,NA,"Frequency"
"626920","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",NA,NA,"Frequency"
"626921","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",NA,NA,"Frequency"
"626922","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",NA,NA,"Frequency"
"626923","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",NA,NA,"Frequency"
"626924","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",NA,NA,"Frequency"
"626925","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",NA,NA,"Frequency"
"626926","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",NA,NA,"Frequency"
"626927","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",NA,NA,"Frequency"
"626928","UK",26,"Mar18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",NA,NA,"Frequency"
"627511","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Attracting customers","","Base: Total; multiple select",292,238,"Frequency"
"627512","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Developing new products/innovation","","Base: Total; multiple select",292,69,"Frequency"
"627513","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Finding/working with suppliers","","Base: Total; multiple select",292,51,"Frequency"
"627514","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Increasing revenue","","Base: Total; multiple select",292,191,"Frequency"
"627515","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Maintaining profitability","","Base: Total; multiple select",292,146,"Frequency"
"627516","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other","","Base: Total; multiple select",292,13,"Frequency"
"627517","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Other government regulations (e.g., compliance, technical regulation, patents, reporting)","","Base: Total; multiple select",292,67,"Frequency"
"627518","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Regulatory and other barriers to exports (deleted since October 2016)","","Base: Total; multiple select",292,NA,"Frequency"
"627519","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Retaining/recruiting skilled employees","","Base: Total; multiple select",292,66,"Frequency"
"627520","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for business as usual","","Base: Total; multiple select",292,41,"Frequency"
"627521","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Securing financing for expansion","","Base: Total; multiple select",292,36,"Frequency"
"627522","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Selling to foreign markets (new since October 2016)","","Base: Total; multiple select",292,27,"Frequency"
"627523","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Tax laws and rules","","Base: Total; multiple select",292,51,"Frequency"
"627524","UK",27,"Apr18","Most important challenge","Q5: [Most important challenge]  - What are the most important challenges your business currently faces?","Q5","Uncertainty over economic conditions","","Base: Total; multiple select",292,79,"Frequency"
